2025-07-21 08:21:54,352 [Worker-21: Launching mavenrun-fa3e74ef-46eb-4c80-85da-9e0dc8bd0497] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=slf4j.api_2.0.17 [519])
2025-07-21 08:21:54,352 [Worker-21: Launching mavenrun-fa3e74ef-46eb-4c80-85da-9e0dc8bd0497] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\shrir\.p2\pool\plugins\slf4j.api_2.0.17.jar
2025-07-21 08:21:54,352 [Worker-21: Launching mavenrun-fa3e74ef-46eb-4c80-85da-9e0dc8bd0497] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=jakarta.inject.jakarta.inject-api_1.0.5 [24])
2025-07-21 08:21:54,352 [Worker-21: Launching mavenrun-fa3e74ef-46eb-4c80-85da-9e0dc8bd0497] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\shrir\.p2\pool\plugins\jakarta.inject.jakarta.inject-api_1.0.5.jar
2025-07-21 08:21:54,352 [Worker-21: Launching mavenrun-fa3e74ef-46eb-4c80-85da-9e0dc8bd0497] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=javax.annotation_1.3.5.v20200909-1856 [536])
2025-07-21 08:21:54,352 [Worker-21: Launching mavenrun-fa3e74ef-46eb-4c80-85da-9e0dc8bd0497] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\shrir\.p2\pool\plugins\javax.annotation_1.3.5.v20200909-1856.jar
2025-07-21 08:21:54,352 [Worker-21: Launching mavenrun-fa3e74ef-46eb-4c80-85da-9e0dc8bd0497] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.cli_1.9.0 [48])
2025-07-21 08:21:54,353 [Worker-21: Launching mavenrun-fa3e74ef-46eb-4c80-85da-9e0dc8bd0497] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\shrir\.p2\pool\plugins\org.apache.commons.cli_1.9.0.jar
2025-07-21 08:21:54,353 [Worker-21: Launching mavenrun-fa3e74ef-46eb-4c80-85da-9e0dc8bd0497] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.commons-codec_1.16.0 [49])
2025-07-21 08:21:54,353 [Worker-21: Launching mavenrun-fa3e74ef-46eb-4c80-85da-9e0dc8bd0497] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\shrir\.p2\pool\plugins\org.apache.commons.commons-codec_1.16.0.jar
2025-07-21 08:21:54,353 [Worker-21: Launching mavenrun-fa3e74ef-46eb-4c80-85da-9e0dc8bd0497] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava.failureaccess_1.0.3 [532])
2025-07-21 08:21:54,353 [Worker-21: Launching mavenrun-fa3e74ef-46eb-4c80-85da-9e0dc8bd0497] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\shrir\.p2\pool\plugins\com.google.guava.failureaccess_1.0.3.jar
2025-07-21 08:21:54,356 [Worker-21: Launching mavenrun-fa3e74ef-46eb-4c80-85da-9e0dc8bd0497] INFO  o.e.m.i.launch.MavenLaunchDelegate - Run build in "C:\Users\shrir\AppData\Local\Temp\m2e-archetypeGenerator9263957911771796200":
